Unnamed: 0,Id экзамена,Id вопроса,№ вопроса,Текст вопроса,Картинка из вопроса,Транскрибация ответа,Ссылка на оригинальный файл запис
58,3407765,31250493,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>
<p><strong>Представьте ситуацию. Вы пришли в кассы железнодорожного вокзала. Вам нужно купить билеты на поезд до Ташкента. </strong><br><strong>Поздоровайтесь. Узнайте у кассира о наличии билетов, их стоимости. Спросите о скидке для детей. Поблагодарите за полученную информацию и оцените работу кассира.</strong></p>",,"Итак, следующий вопрос. Вам нужно начать диалог. Получите нужную информацию и будьте вежливы. Ситуация. Вы пришли в кассы железнодорожного вокзала. Вам нужно купить билеты на поезд до Ташкента. Поздоровайтесь. Узнайте у кассира о наличии билетов. Их стоимости. Спросите о скидке для детей. Благодарите за полученную информацию. И оцените работу кассира. Здравствуйте. Мне нужно 4 билета железнодорожных до Ташкента. Если можно купе. Хорошо, на какое число? Мне на 8 апреля. Лучше всего на вечер. Есть ли какие-то скидки для детей? Потому что ребенку одному 8 лет, второму 2 года. Есть ли у вас какие-то скидки? Дети едут бесплатно. А до 8 лет скидка 50%. Хорошо. Тогда можете нам дать 4 билетика. 2 взрослых. 1 ребенок 8 лет со скидкой. И четвертую, сказали, бесплатную. И еще что-то спросить надо. И... Вы же билеты покупаете. Сколько стоит? Сколько стоит? Сколько стоят билеты? В общем, помните. Ну, 7... Так, сколько у вас взрослых? 2 взрослых, 1 ребенок 50% скидка и 1 бесплатная. 14... Ну, 20 тысяч получается. Хорошо. Можно по карте оплату? Да, можно. Спасибо вам большое. Хорошего дня. До свидания. До свидания. Так, и последний вопрос.",https://storage.yandexcloud.net/odin-exam-files-dataset/bb788718-498e-4357-8308-599fb45b8f39-2.MP3
59,3405297,31209282,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>
<p> </p>
<p><strong>Представьте ситуацию. Вы увидели объявление об открытии спортивного </strong><strong>клуба в Вашем районе. Позвоните и поговорите с менеджером.<br></strong><strong>Поздоровайтесь. Узнайте, сколько стоит посещение спортивного клуба. </strong><br><strong>Поблагодарите за полученную информацию и оцените работу с Вами как </strong><strong>с будущим клиентом.</strong></p>",,"Итак, ситуация. Вы увидели объявление об открытии спортивного клуба в вашем районе. Позвоните и поговорите с менеджером. Поздоровайтесь, узнайте, сколько стоит посещение спортивного клуба. Поблагодарите за полученную информацию и оцените работу с вами и с будущим клиентом. Мне нужно сымитировать звонок, да, получается? Да. Так. Здравствуйте, меня зовут Александра. Я увидела объявление об открытии клуба. Подскажите, пожалуйста, запущена ли уже продажа абонементов? Меня интересует абонемент безлимитный на месяц и есть ли какие скидки на предпродажи? Так, да, у нас абонементы есть, но вы можете прийти на пробное занятие, посмотреть, познакомиться с помещением, с залом и потом, может быть, и выбрать абонемент уже на месте. Как вам больше подойдет? Подскажите, пожалуйста, график вашей работы и загруженность. В какие часы наименьшая загруженность для комфортного посещения? Ну, днем меньше посещают. С часу до трех меньше всего. Есть ли у вас какие-то особенные требования к новым клиентам? Нет. Вам еще нужно будет начинанием заниматься. Все. Благодарю вас за информацию. Хорошо.",https://storage.yandexcloud.net/odin-exam-files-dataset/9d46e1e8-0fbd-406c-a14f-4030a66b0c1a-2.MP3
60,3377093,30684224,1,"<p>Вопрос устной части экзамена. Начните диалог.<br><strong>Вы пришли в посольство. Вам нужно оформить срочную визу. Узнайте, какие документы нужны для оформления.</strong></p>",,"Первое задание. Читайте и начинайте диалог. Про себя можете читать. Здравствуйте. Здравствуйте. Скажите, пожалуйста, куда мне можно пройти по поводу визы? Мне нужно оформить срочную визу. Какие для этого нужны документы, куда пройти? Можете прямо у нас здесь остаться. Мы оформляем их. Документы нужны. Прежде всего, ваш паспорт. Нужно заполнить некоторые анкеты и фотографии. Все это при мне есть. Можем мы? Да, пожалуйста, заполняйте анкеты. Все, я заполнила. Вот моя анкета. Хорошо. Все отлично, все замечательно. Спасибо большое, что помогли мне. Когда мне прийти в следующий раз и что для этого нужно? Виза будет готова через 10 дней. Все, спасибо большое. Хорошего вам дня. Спасибо. До свидания. До свидания.",https://storage.yandexcloud.net/odin-exam-files-dataset/073a931d-9dda-4f0e-b141-51c10cc20dbd-0.MP3
61,3411371,31315412,1,<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог. <br><strong>Вы пришли в миграционную службу. Вам нужно оформить миграционную карту. Объясните ситуацию и попросите дать Вам бланк.</strong></p>,,"Ваше первое задание, вам нужно начать диалог. Вы пришли в миграционную службу. Вам нужно оформить миграционную карту. Объясните ситуацию и попросите дать вам бланк. Говорите со мной. Здравствуйте. Здравствуйте. Подскажите, пожалуйста, где мне можно получить... Миграционную карту. Миграционную карту можно получить здесь. Мы можем выдать вам бланк и образец заполнения. У вас документы удостоверяющие личность с собой? Да, с собой. Паспорт. Да. Тогда возьмите бланк, возьмите образец заполнения. Все заполните, покажите нам. Если все верно, мы поставим печать. Все. Ждите. Спасибо. Спасибо. Да, хорошо.",https://storage.yandexcloud.net/odin-exam-files-dataset/f3feb0c5-a64d-41a1-90f7-e15cfffae207-0.MP3
62,3397015,31050655,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p> </p>
<p><strong>Ваше сообщение должно содержать следующую информацию. <br>– Что изображено на рисунке (место, время года и т.д.)? <br>– Кого Вы видите на рисунке? <br>– Что делают эти люди? <br>– Расскажите подробнее о любом человеке, изображённом на рисунке.<br>– Как Вы думаете, какой это человек? <br>– Как Вы проводите своё свободное время?<br></strong></p>
<p><strong><img src=""https://storage-public.odin.study/8e72cc01-6efb-45ea-b2e7-7999291212da.PNG"" width=""658"" height=""385""></strong></p>",https://storage-public.odin.study/8e72cc01-6efb-45ea-b2e7-7999291212da.PNG,"Итак, последнее задание. Вам нужно написать картинку и сообщение должно содержать информацию. Что изображено на рисунке вместо времени года? Кого вы видите на рисунке? Что делают эти люди? Рассказать подробно о любом человеке на рисунке. Какой это человек? Ну и рассказать о себе. Как вы проводите свое свободное время? На рисунке изображен сквер. Время года это лето. Люди, то есть пожилые на прогулке. Некоторые занимаются спортом. А не некоторые, а кто именно? Две девушки занимаются спортом. Одна занимается легкой атлетикой, другая велосипедным спортом. Молодой парень ездит на роликах, катается. Девочка маленькая наблюдает за своей сестрой, как она играет в классики. Мама присматривает за девочкой ее младшей сестрой. Ну и теперь, как бы, одного подробно обещайте. Дедушка в очках сидит на лавочке с тросточкой. Наблюдает за двумя девочками, которые играют в классики, за которыми следит мама. И, скорее всего, он вспоминает свою семью. И вспоминает свою горную молодость, когда он тоже мог так веселиться, прыгать, бегать, также отдыхать с друзьями, ходить куда-то на выставки, заниматься спортом. Хорошо, хорошо. Про себя лучше расскажите, да, раньше, как вы уже много. Как вы проводите свое свободное время? Я свое свободное время провожу в основном, читаю книги или собираю компанию друзей, или даже знакомлюсь с незнакомыми людьми. И мы просто идем гулять. Мы планируем, разговариваем. Я стараюсь побольше узнать человека, если я с ним не знаком. Если с друзьями, мы стараемся идти в какие-нибудь веселые развлекательные заведения. Ну, в основном, парки, скверы. Чтобы заняться спортом, там, ну, весело провести время. Хорошо.",https://storage.yandexcloud.net/odin-exam-files-dataset/d0548f02-b707-4c1f-a006-1dd5be0cc585-3.MP3
63,3397393,31058072,2,"<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>
<p> </p>
<p><strong>– Какие фильмы или сериалы Вы любите смотреть? Фантастику, детективы </strong><strong>или романтические фильмы? </strong><br><strong>– ... </strong><br><strong>– Вам нравятся новые фильмы или старые? Цветные или чёрно-белые?Почему? </strong><br><strong>– ... </strong><br><strong>– О чём Ваш любимый фильм? </strong><br><strong>– ... </strong><br><strong>– Кому бы Вы посоветовали его посмотреть и почему? </strong><br><strong>– ...</strong></p>",,"Следующий вопрос. Это диалог. Теперь вы должны отвечать на мои вопросы. Да, подруга, так же, как и сейчас, с коллегой. Скажите, пожалуйста, какие фильмы или сериалы вы любите смотреть? Фантастика, детективы, романтические фильмы, может быть что-то другое? Ну, скорее всего, романтические фильмы и сериалы, и драмы. А почему? Ну, потому что не... Больше подходят эти жанры. Что вас привлекает? Ну, истории, которые, возможно, основаны на каких-то моментах из реальной жизни. Ну, и вообще, в принципе, мне больше эти жанры нравятся. Хорошо. Скажите, пожалуйста, вам нравятся новые фильмы или старые? Цветные или черные? Ну, и тоже почему? Новые, современные фильмы. Так как... В моем возрасте больше сопоставим, наверное, с цветными фильмами и сериалами. Ну, и черно-белые тоже бывают иногда смыслом. Почему цветные или черно-белые? Цветные мне больше нравятся, больше привлекают цветные. Хорошо. Расскажите, пожалуйста, о чем ваш любимый фильм? Мой любимый фильм... Это, получается, о путешествиях, которые, получается, мужчина и женщина путешествовали по миру. Что это за фильм? На Крыму. На Крыму. Хорошо. И по какому миру они путешествовали? По нашему? Какие времена они путешествовали? По нашему миру. По нашему миру. По моему, если я не ошибаюсь, они путешествовали по Англии. И изучали культуру. В!!!местном. И их цель была просто путешествие или какая-то еще была цель? Э-э-э... Ну, они хотели сблизиться и провести в Америке больше. Ни онро они вообще познакомились в такой, получается, обстановке... Э-э-э... ...Где... Узнали друг о друге, что и парень любит путешествовать, и девушка любит путешествовать. И вот потом отправились в путешествие в Англию. И тем самым, наверное, они хотели просто друг с другом провести время. Хорошо. А кому бы вы посоветовали посмотреть этот фильм и почему? Скорее всего, своим друзьям. Потому что мне понравился этот фильм. А у нас с друзьями весь общий интерес, поэтому... Как с друзьями? Хорошо.",https://storage.yandexcloud.net/odin-exam-files-dataset/bccd77c5-677e-49b1-94f2-495ddfa306a1-1.MP3
64,3422714,31538533,2,"<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>
<p> </p>
<p><strong>– Какие фильмы или сериалы Вы любите смотреть? Фантастику, детективы </strong><strong>или романтические фильмы? </strong><br><strong>– ... </strong><br><strong>– Вам нравятся новые фильмы или старые? Цветные или чёрно-белые?Почему? </strong><br><strong>– ... </strong><br><strong>– О чём Ваш любимый фильм? </strong><br><strong>– ... </strong><br><strong>– Кому бы Вы посоветовали его посмотреть и почему? </strong><br><strong>– ...</strong></p>",,"Какие фильмы или сериалы вы любите смотреть? Фантастику, детективы или фильмы? Фантастику, детективы. Детективы или романтические фильмы? Я люблю смотреть научно популярные фильмы. Вам нравятся новые фильмы или старые фильмы? Или старые? Цветные или черно-белые? Почему? Мне больше нравятся новые фильмы. И также мне больше нравятся цветные фильмы. Почему? Потому что интересно смотреть что-то новое, узнавать новое. Также интересно смотреть фильмы современные. современных режиссеров цветные потому что это дает больше погружения больше видишь деталей лучше погружаешься в атмосферу фильма хотя при этом могу сказать что и черно-белые фильмы также имеют свою специфику свой колорит тоже могут быть интересными вот но мне больше нравится цветные фильмы о чем ваш любимый фильм мой любимый фильм это сериал побег о двух братьях один из которых попадает в тюрьму по неудачному стечению обстоятельств а его второй родной брат будучи архитектором инженером специально попадает в ту же тюрьму но чтобы спланировать их побег оттуда то есть тем самым спасти своего брата это фильм драматический с довольно драматичными поворотами сюжета но при этом захватывающий хорошо раскрыта психология главных героев о том как младший брат пытается спасти своего старшего брата в каких-то моментах эпизодов даже жертвует собой своими интересами идет на какие-то жертвы вот мне нравится то что он очень творчески придумывает фильмы и фильмы которые он создал для себя и для своих мужчин Lunaris тут другого гerva ла TU praticamente и будемWEB줄 streets В основном, наверное, фильм может быть более интересен молодым людям, студентам, потому что фильм приключенческий, много происходит каких-то событий, погонь, преследований, перестрелок, в нем интересных таких сюжетов. А так в целом можно смотреть также в кругу, с семьей, с друзьями, с любимым человеком. Возможно, фильм будет интересен также и людям старшего возраста, но, наверное, в меньшей степени, потому что для них может быть слишком сложный, драматичный сюжет. Они любят фильмы поспокойнее.",https://storage.yandexcloud.net/odin-exam-files-dataset/b16f7b7b-f0c4-4557-abd9-57b1cb8333ee-1.MP3
65,3441201,31885280,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p> </p>
<p><strong>Ваше сообщение должно содержать следующую информацию. </strong><br><strong>– Что изображено на рисунке (место, время года и т.д.)? </strong><br><strong>– Кого Вы видите на рисунке? </strong><br><strong>– Что делают эти люди? </strong><br><strong>– Расскажите подробнее о любом человеке, изображённом на рисунке. </strong><br><strong>– Как Вы думаете, какой это человек? </strong><br><strong>– Как у Вас обычно проходит выходной день?</strong></p>
<p><strong><img src=""https://storage-public.odin.study/c247267a-5a7f-46cc-89fe-8c5961573470.PNG"" width=""773"" height=""452""></strong></p>",https://storage-public.odin.study/c247267a-5a7f-46cc-89fe-8c5961573470.PNG,рассмотрите внимательно и ваше сообщение должно задержать следующую информацию что изобретает билет. информацию что изобретает билет. на рисунке место время года кого вы видите на рисунке что делают эти люди также нужно выбрать одного человека и подробнее о нем рассказать как вы думаете какой этот человек и когда пишите картинку еще один вопрос к вам как у вас обычно проходит выходной день посмотрите как будете готовы можно будет начинать посмотреть время есть можно скорее всего это ранее весна это сквер парк получается даже около подъезда ну скорее всего возможно даже это во дворе дома живого получается здесь играют детки гуляют бабушка сидит на лавочке отдыхает мальчики получается запускают корабли девочка играет катает мишку в коляске возможно влюбленная пара девушка перешагивает лужу парень помогает ей парень ездит на самокате голуби голуби голуби голуби пьют водичку одного человека среди всех выберите и подробнее расскажите как выглядит этот человек мальчик получается он запускает корабль и веточкой пытается потолкнуть чтобы он поплыл мальчика резиновые сапожки чтобы не намочить ножки и понять как ловки свою молодежь что это такое теплая безрукавка шапочка и он очень заинтересован этим делом как вы думаете покоя Script 그렇죠 хорошо также что начинает заниматься κάνите плохого не делает from играется temporary только какой ахмад человеческийיי салится уní 250 флору прид epis спокойно какая мы keep семьями на природу или встречаемсяれстистыから ходим в кафе смотря какой то ну лето зима летом основном на даче вальс и зим на природу ездил купаться отдыхать этим весной ну кафе это торговые дома ребенка воде чтобы она там а потом так прыгала раздевалась а то выходные не гуляем с ребенком отдыхаем у нас еще мне занятие у ребенка выходные не бывает с логопедом танцы а вы в омске уже какое-то время находитесь или только приехали впервые сняться я была здесь уже когда вы даже здесь жила и я Daibul не первый раз в омске были здесь а ведь на жительство когда получите вы планируете жить в омске или в какой то другой город рассматривать возможно даже в другой город возможно но пока еще решаем ну понятно ну все вопросы ответили поэтому узкую часть можем с вами завершить,https://storage.yandexcloud.net/odin-exam-files-dataset/5ba5aaca-2631-4d95-b9b3-bde67daf6115-3.MP3
66,3402901,31170667,2,"<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>
<p> </p>
<p><strong>– Что Вы делаете, когда у Вас есть свободное время? Чем увлекаетесь? </strong><br><strong>– ... </strong><br><strong>– Скажите, пожалуйста, какой вид спорта Вам нравится? Занимаете</strong><strong>сь ли Вы спортом? Если да, то каким? </strong><br><strong>– ... </strong><br><strong>– Какие праздники Вы любите праздновать?<br>– ... <br>– Какие фильмы Вы обычно </strong><strong>смотрите? Где Вы любите смотреть фильмы: в кинотеатре или дома? </strong><br><strong>– ...</strong></p>",,"Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями. Что вы делаете, когда у вас есть свободное время? Чем увлекаетесь? На свободное время я гуляю и в кинотеатр, и гуляю остро по крышу, по другим. Скажите, пожалуйста, какой вид спорта вам нравится? Занимаетесь ли вы спортом? Если да, то каким? Спорт. Да, там. Какой вид спорта? Если вам нравится спорт, занимаетесь ли вы спортом? Если да, то каким? Дома. Ой, извините. Спорт. Спорт. Спорт. Спорт. Спорт. Спорт. Спорт. Спорт. Спорт. Какие праздники вы любите праздновать? Новый год. Какие фильмы вы обычно смотрите? Где вы любите смотреть фильмы? В кинотеатре или дома? Дома. Иногда кинотеатр, иногда дома. Разные.",https://storage.yandexcloud.net/odin-exam-files-dataset/d751bf1a-1370-4d1d-9a83-f8725ac99206-1.MP3
67,3441637,31893710,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>
<p><strong>Представьте ситуацию. Вы пришли в агентство по продаже авиабилетов. </strong><br><strong>У Вас есть билет на самолёт, но Вы не можете лететь. </strong><br><strong>Поздоровайтесь. Объясните в агентстве по продаже авиабилетов, что Вы хотите сдать свой билет, укажите причину. Уточните, можно ли это сделать бесплатно. Поблагодарите за полученную информацию и оцените работу менеджера.</strong></p>",,"Следующее задание – это ситуация. Ознакомьтесь с ней и начните диалог со мной. Вы можете найти ее в вашем кабинете. Поздоровайтесь, объясните агенту о продаже авиабилетов, что вы хотите сделать. Свой билет укажите причиной. Уточните, можно ли это сделать бесплатно. Благодарите за получение информации от агентства. Здравствуйте, меня зовут Шарльзе. Я хотел бы уточнить вас по продажам билетов... Авиабилетов. Есть ли у вас в Дом Москвы билет на определенное число? На какую дату нужен билет? Ну, скажем, на 30 мая. Да, на 30 мая еще много свободных билетов. Есть вылет днем и вечером. Мне, пожалуйста, днем. Хорошо. Один билет? Один билет. Оформляю? Оформляете. Хорошо, спасибо. Спасибо и вам.",https://storage.yandexcloud.net/odin-exam-files-dataset/2421804a-b44b-4618-bee8-2ac9e2b3b3f5-2.MP3
68,3414097,31368967,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p><img src=""https://storage-public.odin.study/6383f52e-5d09-41ae-ad2d-81179b549d10.PNG"" width=""716"" height=""414""></p>
<p><strong>Ваше сообщение должно содержать следующую информацию: </strong><br><strong>– Что изображено на рисунке (место, время года и т.д.)? </strong><br><strong>– Кто изображён на рисунке? </strong><br><strong>– Что они делают? </strong><br><strong>– Расскажите подробнее о любом человеке, изображённом на рисунке. </strong><br><strong>– А Вы любите путешествовать? </strong><br><strong>– Где Вы уже побывали?</strong></p>",https://storage-public.odin.study/6383f52e-5d09-41ae-ad2d-81179b549d10.PNG,"Стdas. Как можно лучше, чем это? Потому что, совершеннолетнее образ attentive cultural motion after birth имеет один приключение – в следующий год у меня у меня будет�と思います, но как сразу еще sharks, мэриалы vs tongue итак успешно будут в Vulcan?ganification. И посмотрим, насколькоajace мы наслаждался, насколько это вырвало неплохо... Что же вы77 abordали на received addressing? Мне наслаждало Chambers who created V stehenws&FBIGS вlebíancaс-될виз acontecer. Пом partnered with vraiment smaller intimacy,ендов subt 90 muk其中 PG. Что они делают? Дети как всегда развиваются, каждый спешит к своему ходу. Я правильно понимаю, это вокзал. Вот тут семья стоит, вижу женщину с мужчиной, двое детей, собачка, потом один корреспондент или просто турист с фотоаппаратом. Тут парочка влюбленных слева от меня и дама с багажом. Я люблю путешествовать. Давно уже не путешествовал, но вот это одно из путешествий сюда. Где побывал? Был в Турции. В каком городе? В Турции. Теперь вы меня поймали, конечно. Потому что так давно было, что я даже не помню. Туристический город какой-то. Истанбул помню. Чем вам запомнилось это путешествие? Какие воспоминания у вас? Мы ездили по работе с коллегами, так что там запомнилось много. Все пивные бары. Это был такой легкий отдых. Прекрасно. А что вы можете посоветовать? Я не знаю. Что бы посоветовать туристам посетить в этом городе? [REDACTED_ADDRESS], с мечетью, флаг, несколько квадратных метров. А так нужно через туристов общаться. Они там знают, которые путевки продают, они знают эти волшебные места. Хорошо. Спасибо большое за ваши ответы. Спасибо вам. На этом вкусное утро.",https://storage.yandexcloud.net/odin-exam-files-dataset/2b465b14-d35c-4094-bea3-24b062e7888b-3.MP3
69,3407194,31241203,1,<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог. <br><strong>Вы пришли в миграционную службу. Вам нужно оформить миграционную карту. Объясните ситуацию и попросите дать Вам бланк.</strong></p>,,"Так, вам нужно будет начать диалог. Это первое наше задание. Вы пришли в миграционную службу. Вам нужно оформить миграционную карту. Объясните ситуацию и попросите дать вам бланк. Я буду сотрудником миграционной службы. Задание понятно? Понятно. Хорошо, можем приступать. Здравствуйте. Мне надо оформить миграционную карту. Какие мне нужны перечень? Документы. Так, вам нужен паспорт и заполнить бланк. Можно бланк, чтобы заполнить бланк? Да, конечно, держите. Вот ваш бланк, заполняйте. Если будут вопросы, задавайте. Хорошо, задам, если будут. Спасибо. Так, вы ответили на первый вопрос. Переходим к следующему.",https://storage.yandexcloud.net/odin-exam-files-dataset/fae851e8-031b-4f3c-8343-ee1b60c0d53d-0.MP3
70,3393269,30982939,1,<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог. <br><strong>Вы пришли в миграционную службу. Вам нужно оформить миграционную карту. Объясните ситуацию и попросите дать Вам бланк.</strong></p>,,"оформить миграционную карту. Объясните ситуацию, попросите дать вам план. То есть я должен дать вам план? Да. Я должен дать вам план. То есть я должен дать вам план. То есть я должен дать вам план. То есть я должен сотрудник миграционной службы, вам нужно со мной заговорить. Какой план, о чем вас же хотели бы сказать? Здравствуйте, мне нужно оформить миграционную карту, чтобы я мог находиться на территории России, расскажите, пожалуйста. Что мне нужно сделать, чтобы ее получить. Здравствуйте, чтобы получить миграционную карту, вам нужно bypass или удостоверение своему региону, свой сотрудник пересекли границу и так же вам нужно будет получаться по новой заполнить бланк, если у вас закончились операционные карты. У меня закончился бланк, вы можете дать мне наоборот, пожалуйста, чтобы я заполнил? Да, конечно, вы держите, заполните, как только сразу к вам не подойдете, и я вам скажу, в чем по времени сможет получить с вами операционную карту. Хорошо, вот я заполнил операционную карту. Так, в чем? В трех рабочих дней она будет оформляться, то есть 20 марта подходите в 9 утра, сможете ее забрать. Хорошо, я приду к вам 20 марта ровно в 9 утра. До свидания. До свидания.",https://storage.yandexcloud.net/odin-exam-files-dataset/ac6efeab-314e-4437-9a7c-10a153520d33-0.MP3
71,3433258,31736790,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p><strong>Ваше сообщение должно содержать следующую информацию: </strong><br><strong>– Что Вы видите на этом рисунке (место, время года и т.д.)? </strong><br><strong>– Кто изображён на рисунке? </strong><br><strong>– Что они делают? </strong><br><strong>– Опишите подробно любого человека, изображённого на рисунке. </strong><br><strong>– А Вы любите отдых на природе? </strong><br><strong>– Вы часто бываете на природе с семьей, друзьями?</strong></p>
<p><img src=""https://storage-public.odin.study/049deff0-285e-4ffe-b1b7-54aa01eb4b45.PNG"" width=""684"" height=""401""></p>",https://storage-public.odin.study/049deff0-285e-4ffe-b1b7-54aa01eb4b45.PNG,"Что вы видите на рисунке вместо время года, кто изображен на рисунке, и что делают эти люди? Опишите подробно любого человека на рисунке. Ну и расскажите о себе. Любите вы отдых на природе? Да. Любите вы отдых на природе? Часто вы бываете на природе с семьей и друзьями? Вижу на картинке семья отдыхает на речке, то есть на обычный пикник. Скорее всего, это лето. И видят объект достаточно зеленого цвета. На рисунке изображены трое детей. Скорее всего, их родители, мама с папой. Давайте опишем. Человек в синей кофте. Так вы говорите, человек от отца семьи. Он сидит на стуле, занимается жаркой барбекю, одет в синюю кофту, серые штаны, синие кроссовки. Он занят своим делом, достаточно счастлив, счастливо выглядит. Хорошо. Ну и вы любите отдых на природе и часто бываете на природе с семьей? Я люблю отдых на природе. К сожалению, не часто бываю на нем. Мне больше всего нравится приводить отдых с семьей и друзьями вместе. Когда мы вместе выезжаем, это прям самое то. Куда вы обычно выезжаете? На пикник, бывает также на речку, если это в Казахстане. А здесь, в России, в парк бывает, потому что с друзьями выходим на пикник. Берем с собой немного еды. Хорошо. А с какого города вы приехали? К Сергееву. То есть это не город? Он верит в статус города. Ну хорошо. Расскажите, что есть интересного в вашем городе. Самое интересное – это наше водохранилище. У нас протекает река Ишин. У нас самое крупное водохранилище нашего района. Области считаются. То есть если кто-то решит посетить или будет проездом, то люди обязательно всегда показывают наше водохранилище. Потому что оно достаточно давно стоит, большое. И в период весны таяние льдов достаточно хорошее трещина будет. Очень мощный поток воды. Ну это хорошо. А для чего у вас создан водохранилище? Для хранения воды, для регулировки реки, для уровня поднятия, опускания воды. Хорошо. Что еще есть интересного? Можно так и посетить наш парк. Он давно был построен. Он достаточно большой, длинный. Там есть различные детские площадки. Различные деревья посажены, красивые лавочки. Можно посидеть, отдохнуть, почитать книгу. Достаточно удобный мест. А кинотеатр есть у вас? Кинотеатра нет. И не было? Он был давно. Наверное, лет 15 назад. Потом закрылся и превратился в дом культуры. Там происходят различные выступления, мероприятия. Хорошо. А вообще какие-то спортивные сооружения есть у вас? Да. Также у нас недавно открылся спортивный зал большой, с достаточно современным оборудованием, тренажерами. И открылся еще каток. То есть и закрытый каток. Закрытый? Да, закрытый. А какие-то там есть секции? Кто там занимается на этом катке? Слушайте, я не уточнял. Не знаю, что ни разу не было, как открылся. Хорошо. А что-то из культурных сооружений есть у вас? Из культурных? На площади у нас есть, по-моему, памятник Абая. Что это такое? Ну, писатель казахстанский. Абая. Стихи писала, личные песни, по-моему, сюда везла. Парадокс Тимбур. Что? Ну, также есть, по-моему, памятник Краспарке Ленину. А Юнион стоит. Ленин будет стоять еще. Хорошо. Ну, все, в принципе, все у вас справились. Так что в пятницу можете...",https://storage.yandexcloud.net/odin-exam-files-dataset/db4ec8f8-0b19-45c3-a287-5a441c84e236-3.MP3
